홀 번호,Par,합계 (Total SG),원본 SG,샷 상세 내역 (샷:위치:점수)
2900,4,3.88,3.88,"1타 [TE] (0.28점) -> 2타 [FB / 123] (1.73점) -> 3타 [OB] (0.75점) -> 4타 [RO / 37] (-0.52점) -> 5타 [GR / 2] (1.65점) -> 6타 [GR / 9] (0.95점) -> 7타 [GR / 8] (-0.95점)"
2907,4,5.35,5.350000000000001,"1타 [TE] (-0.2점) -> 2타 [FW / 92] (0.55점) -> 3타 [GA / 12] (1점) -> 4타 [GA / 16] (-0.2점) -> 5타 [FW / 97] (0.15점) -> 6타 [FW / 121] (0.38점) -> 7타 [RO / 142] (-0.15점) -> 8타 [FB / 104] (0.13점) -> 9타 [GR / 18] (0.6점) -> 10타 [GR / 7] (0.45점) -> 11타 [GR / 2] (1.35점) -> 12타 [GR / 4] (1점) -> 13타 [GR / 4] (0.9점) -> 14타 [GR / 3] (-0.6점)"
2909,5,2.17,2.175,"1타 [TE] (0.1점) -> 2타 [GA / 12] (1점) -> 3타 [GA / 12] (1점) -> 4타 [PA] (-0.92점) -> 5타 [RO / 46] (1.18점) -> 6타 [RO / 46] (0.6점) -> 7타 [GB / 15] (-0.08점) -> 8타 [FW / 71] (0.45점) -> 9타 [GR / 12] (-1.14점)"
2913,5,2.7,2.7,"1타 [TE] (1.75점) -> 2타 [OB] (0.35점) -> 3타 [GA / 25] (1점) -> 4타 [GA / 25] (-0.62점) -> 5타 [FB / 99] (-0.75점) -> 6타 [FB / 94] (-1점) -> 7타 [FB / 47] (-0.6점) -> 8타 [RO / 80] (0.32점) -> 9타 [GA / 19] (-1.15점) -> 10타 [FW / 55] (0.73점) -> 11타 [GR / 20] (0.73점) -> 12타 [GR / 10] (0.3점) -> 13타 [GR / 2] (1.45점) -> 14타 [GR / 5] (1.2점) -> 15타 [GR / 9] (-1점)"
2914,5,1.75,1.75,"1타 [TE] (-0.3점) -> 2타 [GR / 8] (0.95점) -> 3타 [GR / 7] (0.45점) -> 4타 [GR / 2] (1.5점) -> 5타 [GR / 6] (-0.85점)"
2915,4,2.74,2.74,"1타 [TE] (-0.4점) -> 2타 [GB / 25] (0.99점) -> 3타 [FB / 42] (0.15점) -> 4타 [RO / 84] (0.57점) -> 5타 [GB / 15] (0.75점) -> 6타 [GA / 14] (-0.2점) -> 7타 [FB / 22] (-0.33점) -> 8타 [FW / 19] (0.63점) -> 9타 [GA / 9] (0.28점) -> 10타 [FB / 120] (0.38점) -> 11타 [GB / 27] (-0.08점) -> 12타 [FW / 137] (-0.19점) -> 13타 [FB / 18] (-0.33점) -> 14타 [FW / 19] (0.71점) -> 15타 [FB / 109] (-0.17점)"
2916,5,-1.25,-1.25,"1타 [TE] (-0.04점) -> 2타 [GR / 14] (-1.21점)"
2918,5,0.3,0.30000000000000027,"1타 [TE] (0.1점) -> 2타 [GA / 11] (-0.37점) -> 3타 [RO / 157] (-1.08점) -> 4타 [FW / 143] (0.55점) -> 5타 [GB / 25] (0.85점) -> 6타 [GA / 30] (-0.77점) -> 7타 [RO / 74] (0.63점) -> 8타 [GB / 20] (-0.5점) -> 9타 [GR / 1] (1.6점) -> 10타 [GR / 4] (-0.7점)"
2921,3,4.84,4.84,"1타 [TE] (0.2점) -> 2타 [FW / 17] (0.45점) -> 3타 [FW / 153] (0.91점) -> 4타 [FW / 153] (0.65점) -> 5타 [GB / 28] (0.2점) -> 6타 [RO / 136] (0.18점) -> 7타 [GA / 29] (0.9점) -> 8타 [GA / 20] (0.2점) -> 9타 [RO / 92] (-0.16점) -> 10타 [FW / 95] (0.41점) -> 11타 [RO / 85] (-0.11점) -> 12타 [FW / 135] (-0.07점) -> 13타 [FW / 82] (0.79점) -> 14타 [RO / 35] (0.05점) -> 15타 [FW / 84] (0.26점)"
2923,5,1.32,1.3249999999999997,"1타 [TE] (1.75점) -> 2타 [OB] (0.6점) -> 3타 [GB / 18] (-0.08점) -> 4타 [FW / 121] (-0.09점) -> 5타 [GR / 6] (-0.85점)"
2924,5,-3.12,-3.125,"1타 [TE] (-1.4점) -> 2타 [FW / 56] (0.75점) -> 3타 [GA / 19] (-0.62점) -> 4타 [RO / 106] (0.48점) -> 5타 [GB / 5] (0.25점) -> 6타 [FB / 136] (-0.95점) -> 7타 [FB / 99] (-0.75점) -> 8타 [FB / 93] (-0.85점) -> 9타 [RO / 83] (-0.17점) -> 10타 [GR / 6] (1.15점) -> 11타 [GR / 9] (-1점)"
2925,3,-0.22,-0.22499999999999998,"1타 [TE] (0.6점) -> 2타 [GB / 13] (-0.08점) -> 3타 [FW / 86] (0.26점) -> 4타 [GR / 9] (-1점)"
2926,4,1.17,1.1749999999999998,"1타 [TE] (-0.4점) -> 2타 [GB / 16] (0.25점) -> 3타 [FB / 72] (0.32점) -> 4타 [GA / 23] (0.43점) -> 5타 [FB / 158] (-0.55점) -> 6타 [RO / 58] (0.43점) -> 7타 [GR / 18] (0.4점) -> 8타 [GR / 4] (1.3점) -> 9타 [GR / 9] (-1점)"
2927,5,0.5,0.4999999999999998,"1타 [TE] (-1.17점) -> 2타 [RO / 42] (0.87점) -> 3타 [FW / 74] (1.31점) -> 4타 [PS] (0.65점) -> 5타 [FW / 68] (0.11점) -> 6타 [RO / 24] (-0.17점) -> 7타 [RO / 144] (-1점) -> 8타 [RO / 91] (-0.22점) -> 9타 [GR / 6] (1.2점) -> 10타 [GR / 10] (-1.05점)"
2928,5,-1.25,-1.25,"1타 [TE] (-0.55점) -> 2타 [GR / 4] (-0.7점)"
2929,5,2.54,2.535000000000001,"1타 [TE] (-0.15점) -> 2타 [GA / 6] (-0.67점) -> 3타 [RO / 97] (-1.1점) -> 4타 [FB / 19] (0.8점) -> 5타 [GB / 2] (0.5점) -> 6타 [GA / 6] (-0.47점) -> 7타 [FB / 122] (1.73점) -> 8타 [OB] (0.65점) -> 9타 [GB / 29] (0.93점) -> 10타 [FB / 33] (0.18점) -> 11타 [GA / 8] (1.5점) -> 12타 [GB / 5] (0.4점) -> 13타 [PS] (-0.87점) -> 14타 [FB / 43] (0.45점) -> 15타 [GR / 20] (-1.32점)"
2930,5,2.75,2.75,"1타 [TE] (-0.04점) -> 2타 [GR / 14] (0.49점) -> 3타 [GR / 4] (1.1점) -> 4타 [GR / 5] (1.15점) -> 5타 [GR / 8] (1.05점) -> 6타 [GR / 9] (-1점)"
2931,3,3.68,3.675,"1타 [TE] (0.6점) -> 2타 [GB / 16] (-0.08점) -> 3타 [FW / 107] (0.51점) -> 4타 [GA / 24] (0.75점) -> 5타 [GR / 11] (0.7점) -> 6타 [GR / 5] (1.25점) -> 7타 [GR / 10] (1점) -> 8타 [GR / 10] (-1.05점)"
2932,3,6.12,6.119999999999999,"1타 [TE] (0.52점) -> 2타 [RO / 23] (0.6점) -> 3타 [GA / 23] (1점) -> 4타 [GA / 23] (2점) -> 5타 [OB] (0.1점) -> 6타 [GA / 3] (0.75점) -> 7타 [GR / 6] (1.15점) -> 8타 [GR / 9] (0.95점) -> 9타 [GR / 8] (-0.95점)"
2937,4,4.31,4.305,"1타 [TE] (-0.53점) -> 2타 [FW / 28] (1.13점) -> 3타 [GB / 7] (0.25점) -> 4타 [FB / 152] (-0.67점) -> 5타 [RO / 35] (0.05점) -> 6타 [RO / 61] (0.15점) -> 7타 [RO / 95] (0.1점) -> 8타 [GR / 13] (0.42점) -> 9타 [GR / 3] (1.2점) -> 10타 [GR / 5] (1.2점) -> 11타 [GR / 9] (0.85점) -> 12타 [GR / 6] (0.75점) -> 13타 [GR / 3] (-0.6점)"
2940,3,6.36,6.359999999999999,"1타 [TE] (0.35점) -> 2타 [GA / 14] (1점) -> 3타 [GA / 14] (-0.08점) -> 4타 [FW / 147] (0.61점) -> 5타 [GB / 30] (0.2점) -> 6타 [RO / 140] (0.26점) -> 7타 [FB / 35] (0.68점) -> 8타 [GB / 14] (0.5점) -> 9타 [GA / 2] (0.25점) -> 10타 [RO / 10] (0.17점) -> 11타 [FW / 46] (1.46점) -> 12타 [PS] (-0.08점) -> 13타 [FW / 64] (0.56점) -> 14타 [RO / 54] (0.33점) -> 15타 [RO / 43] (0.18점)"
2941,5,3.75,3.75,"1타 [TE] (-0.15점) -> 2타 [GA / 9] (1.25점) -> 3타 [GA / 22] (1.25점) -> 4타 [GB / 12] (1점) -> 5타 [GB / 15] (1점) -> 6타 [GB / 4] (0.45점) -> 7타 [GR / 10] (-1.05점)"
2943,5,1.75,1.7500000000000002,"1타 [TE] (-0.2점) -> 2타 [GR / 10] (1점) -> 3타 [GR / 10] (0.55점) -> 4타 [GR / 3] (1.2점) -> 5타 [GR / 5] (-0.8점)"
2944,5,-0.25,-0.24999999999999994,"1타 [TE] (-0.07점) -> 2타 [GR / 13] (0.52점) -> 3타 [GR / 4] (-0.7점)"
2945,4,3.35,3.3500000000000005,"1타 [TE] (2점) -> 2타 [OB] (-0.25점) -> 3타 [RO / 19] (0.13점) -> 4타 [FB / 42] (0.48점) -> 5타 [GA / 18] (1점) -> 6타 [GA / 13] (-0.12점) -> 7타 [RO / 55] (0.15점) -> 8타 [RO / 82] (-0.05점) -> 9타 [RO / 77] (-0.03점) -> 10타 [GR / 8] (0.75점) -> 11타 [GR / 4] (-0.7점)"
2949,3,5.69,5.690000000000001,"1타 [TE] (0.6점) -> 2타 [GB / 12] (1점) -> 3타 [GB / 25] (-0.08점) -> 4타 [FW / 61] (0.85점) -> 5타 [FB / 15] (0.45점) -> 6타 [FB / 96] (-0.12점) -> 7타 [GR / 9] (0.35점) -> 8타 [GR / 2] (0.75점) -> 9타 [GR / 1] (1.85점) -> 10타 [GR / 8] (0.65점) -> 11타 [GR / 3] (-0.6점)"
2950,4,9.18,9.175000000000002,"1타 [TE] (-0.01점) -> 2타 [FW / 132] (0.7점) -> 3타 [FW / 76] (2.31점) -> 4타 [OB] (1.08점) -> 5타 [FB / 86] (0.9점) -> 6타 [FB / 63] (0.9점) -> 7타 [FB / 48] (1.25점) -> 8타 [FB / 95] (1.05점) -> 9타 [FB / 102] (0.43점) -> 10타 [GB / 23] (-0.08점) -> 11타 [FW / 77] (0.58점) -> 12타 [RO / 136] (0.05점) -> 13타 [RO / 148] (0.02점) -> 14타 [GA / 24] (-0.3점) -> 15타 [FW / 78] (0.31점)"
2951,3,6.35,6.345,"1타 [TE] (1.13점) -> 2타 [FB / 99] (0.12점) -> 3타 [FW / 29] (0.88점) -> 4타 [GA / 16] (1점) -> 5타 [GA / 17] (-0.08점) -> 6타 [FW / 72] (0.96점) -> 7타 [GB / 30] (0.35점) -> 8타 [GB / 30] (0.6점) -> 9타 [GB / 7] (-0.25점) -> 10타 [GR / 2] (1.45점) -> 11타 [GR / 5] (1.15점) -> 12타 [GR / 8] (-0.95점)"
2952,5,1.75,1.7499999999999998,"1타 [TE] (-0.01점) -> 2타 [GR / 15] (0.71점) -> 3타 [GR / 8] (0.85점) -> 4타 [GR / 5] (1점) -> 5타 [GR / 5] (-0.8점)"
2954,4,-0.5,-0.49500000000000005,"1타 [TE] (-0.53점) -> 2타 [FW / 31] (1.01점) -> 3타 [GB / 9] (-0.08점) -> 4타 [FW / 139] (0.11점) -> 5타 [GA / 7] (-0.45점) -> 6타 [FW / 44] (0.26점) -> 7타 [GR / 5] (-0.8점)"
2957,3,7.38,7.375,"1타 [TE] (0.9점) -> 2타 [FW / 113] (0.98점) -> 3타 [RO / 54] (1.2점) -> 4타 [FB / 80] (0.02점) -> 5타 [GA / 1] (0.2점) -> 6타 [RO / 103] (0.88점) -> 7타 [PS] (0.2점) -> 8타 [RO / 157] (-0.12점) -> 9타 [FB / 93] (0.88점) -> 10타 [FB / 93] (0.06점) -> 11타 [FW / 12] (0.78점) -> 12타 [FW / 32] (0.55점) -> 13타 [GR / 12] (0.56점) -> 14타 [GR / 4] (0.65점) -> 15타 [GR / 2] (-0.35점)"
2959,4,0.98,0.9799999999999999,"1타 [TE] (-0.2점) -> 2타 [FB / 30] (0.46점) -> 3타 [RO / 155] (1.63점) -> 4타 [OB] (0.13점) -> 5타 [RO / 106] (-0.32점) -> 6타 [FB / 25] (-0.33점) -> 7타 [FW / 22] (0.63점) -> 8타 [GA / 8] (-0.17점) -> 9타 [RO / 40] (-0.23점) -> 10타 [GR / 3] (-0.6점)"
2960,4,9.58,9.575000000000001,"1타 [TE] (0.02점) -> 2타 [FB / 75] (0.57점) -> 3타 [FW / 57] (2.41점) -> 4타 [OB] (1.05점) -> 5타 [FW / 142] (1점) -> 6타 [FW / 146] (1.03점) -> 7타 [RO / 98] (1.93점) -> 8타 [OB] (0.6점) -> 9타 [GB / 25] (0.2점) -> 10타 [RO / 122] (-0.18점) -> 11타 [FW / 145] (0.61점) -> 12타 [GB / 27] (0.35점) -> 13타 [GB / 27] (0.02점) -> 14타 [FB / 73] (0.3점) -> 15타 [FB / 134] (-0.32점)"
2961,3,-0.51,-0.5149999999999999,"1타 [TE] (0.41점) -> 2타 [RO / 14] (0.45점) -> 3타 [RO / 151] (-0.09점) -> 4타 [GR / 17] (-1.28점)"
2962,5,3.25,3.249999999999999,"1타 [TE] (-0.62점) -> 2타 [FB / 145] (0.9점) -> 3타 [RO / 135] (1.73점) -> 4타 [OB] (0.93점) -> 5타 [RO / 64] (1점) -> 6타 [RO / 64] (-0.12점) -> 7타 [FB / 28] (-0.32점) -> 8타 [RO / 125] (0.06점) -> 9타 [GR / 17] (0.67점) -> 10타 [GR / 8] (-0.95점)"
2963,5,2.33,2.325,"1타 [TE] (0.35점) -> 2타 [GB / 14] (0.25점) -> 3타 [FB / 125] (0.01점) -> 4타 [GR / 17] (0.67점) -> 5타 [GR / 8] (1점) -> 6타 [GR / 8] (1점) -> 7타 [GR / 8] (-0.95점)"
2964,5,4.91,4.905,"1타 [TE] (0.75점) -> 2타 [PS] (-0.67점) -> 3타 [RO / 94] (0.75점) -> 4타 [FB / 38] (1.21점) -> 5타 [FB / 97] (-0.17점) -> 6타 [GR / 8] (0.95점) -> 7타 [GR / 7] (0.95점) -> 8타 [GR / 6] (0.75점) -> 9타 [GR / 3] (0.75점) -> 10타 [GR / 2] (-0.35점)"
2965,3,2.17,2.175,"1타 [TE] (0.5점) -> 2타 [RO / 18] (0.85점) -> 3타 [GB / 20] (0.25점) -> 4타 [FB / 151] (-0.22점) -> 5타 [RO / 109] (0.08점) -> 6타 [RO / 132] (0.07점) -> 7타 [GA / 18] (0.65점) -> 8타 [GR / 9] (0.1점) -> 9타 [GR / 1] (-0.1점)"
2967,4,0.35,0.3500000000000001,"1타 [TE] (-0.55점) -> 2타 [GA / 28] (0.9점) -> 3타 [GA / 15] (1점) -> 4타 [GA / 15] (0.32점) -> 5타 [GR / 20] (-1.32점)"
2969,5,0.75,0.7500000000000001,"1타 [TE] (-0.35점) -> 2타 [GR / 7] (0.9점) -> 3타 [GR / 5] (0.55점) -> 4타 [GR / 2] (-0.35점)"
2970,5,-0.25,-0.25,"1타 [TE] (0.35점) -> 2타 [GB / 18] (0.4점) -> 3타 [PS] (0.3점) -> 4타 [GR / 18] (-1.3점)"
2972,4,0.73,0.7250000000000001,"1타 [TE] (1점) -> 2타 [TE] (0.6점) -> 3타 [GB / 24] (-0.08점) -> 4타 [FW / 91] (0.47점) -> 5타 [GR / 16] (-1.26점)"
2973,5,-1.25,-1.25,"1타 [TE] (-0.04점) -> 2타 [GR / 14] (-1.21점)"
2977,4,6.66,6.66,"1타 [TE] (-0.35점) -> 2타 [GB / 30] (0.35점) -> 3타 [GB / 30] (2점) -> 4타 [OB] (1점) -> 5타 [OB] (-0.25점) -> 6타 [FW / 83] (0.86점) -> 7타 [GB / 12] (0.98점) -> 8타 [FB / 36] (0.68점) -> 9타 [GB / 14] (1점) -> 10타 [GB / 17] (0.3점) -> 11타 [GR / 7] (1.1점) -> 12타 [GR / 9] (-1점)"
2982,5,-0.25,-0.2499999999999999,"1타 [TE] (-0.15점) -> 2타 [GA / 8] (1.11점) -> 3타 [GR / 14] (-1.21점)"
2984,3,6.54,6.540000000000001,"1타 [TE] (1.43점) -> 2타 [FB / 155] (0.7점) -> 3타 [RO / 101] (0.12점) -> 4타 [FW / 23] (1.05점) -> 5타 [RO / 28] (0.9점) -> 6타 [GB / 26] (0.35점) -> 7타 [PS] (0.28점) -> 8타 [GR / 17] (0.07점) -> 9타 [GR / 2] (1.7점) -> 10타 [GR / 10] (0.3점) -> 11타 [GR / 2] (-0.35점)"
2985,4,-1.43,-1.4250000000000003,"1타 [TE] (-0.9점) -> 2타 [GA / 9] (0.03점) -> 3타 [RO / 84] (0.57점) -> 4타 [GB / 6] (-0.08점) -> 5타 [FW / 142] (0.18점) -> 6타 [RO / 127] (-0.43점) -> 7타 [GR / 5] (-0.8점)"
2986,5,-1.65,-1.65,"1타 [TE] (-0.82점) -> 2타 [RO / 112] (1.58점) -> 3타 [RO / 112] (0.2점) -> 4타 [FW / 127] (0.16점) -> 5타 [GA / 10] (-0.42점) -> 6타 [RO / 149] (-1점) -> 7타 [FB / 86] (0.93점) -> 8타 [PS] (-0.73점) -> 9타 [RO / 82] (-1.18점) -> 10타 [FW / 55] (-0.07점) -> 11타 [RO / 137] (-0.28점) -> 12타 [GR / 9] (1점) -> 13타 [GR / 9] (-1점)"
2987,5,-0.72,-0.725,"1타 [TE] (0.35점) -> 2타 [GB / 7] (-0.08점) -> 3타 [FW / 131] (0.19점) -> 4타 [GR / 13] (-1.18점)"
2988,5,2.98,2.9799999999999995,"1타 [TE] (-1.02점) -> 2타 [FB / 69] (2.78점) -> 3타 [OB] (0.03점) -> 4타 [RO / 31] (1.36점) -> 5타 [FB / 111] (0.82점) -> 6타 [FW / 143] (0.55점) -> 7타 [GB / 7] (0.75점) -> 8타 [GA / 12] (-1.31점) -> 9타 [FW / 22] (1.53점) -> 10타 [FW / 22] (-0.32점) -> 11타 [FB / 154] (-1.3점) -> 12타 [FB / 40] (-0.9점) -> 13타 [RO / 28] (1.25점) -> 14타 [RO / 28] (-1.75점) -> 15타 [FW / 11] (0.53점)"
2989,5,2.75,2.75,"1타 [TE] (0.75점) -> 2타 [TE] (0.24점) -> 3타 [GR / 15] (0.61점) -> 4타 [GR / 6] (1점) -> 5타 [GR / 6] (1점) -> 6타 [GR / 6] (-0.85점)"
2993,4,-0.53,-0.5250000000000001,"1타 [TE] (0.08점) -> 2타 [RO / 97] (0.52점) -> 3타 [GB / 1] (-0.08점) -> 4타 [FW / 141] (-0.02점) -> 5타 [FB / 70] (-0.22점) -> 6타 [GR / 5] (-0.8점)"
2994,5,-4.37,-4.375,"1타 [TE] (-1.28점) -> 2타 [RO / 25] (0.6점) -> 3타 [GA / 21] (-0.42점) -> 4타 [RO / 142] (-0.9점) -> 5타 [RO / 119] (-0.65점) -> 6타 [FB / 121] (-0.9점) -> 7타 [RO / 101] (0.48점) -> 8타 [GB / 1] (1점) -> 9타 [GB / 11] (0.25점) -> 10타 [FB / 129] (-1.15점) -> 11타 [RO / 54] (-0.85점) -> 12타 [FB / 22] (-0.23점) -> 13타 [FB / 133] (0.68점) -> 14타 [PS] (-0.15점) -> 15타 [GR / 6] (-0.85점)"
2995,3,1.53,1.525,"1타 [TE] (0.6점) -> 2타 [GB / 1] (-0.08점) -> 3타 [FW / 134] (0.01점) -> 4타 [GR / 9] (0.85점) -> 5타 [GR / 6] (0.25점) -> 6타 [GR / 1] (-0.1점)"
2999,5,1.1,1.1,"1타 [TE] (0.35점) -> 2타 [GB / 23] (0.75점) -> 3타 [GA / 22] (-0.87점) -> 4타 [RO / 52] (-0.6점) -> 5타 [RO / 85] (-0.75점) -> 6타 [FB / 76] (-0.78점) -> 7타 [FW / 130] (0.33점) -> 8타 [GR / 20] (0.63점) -> 9타 [GR / 8] (0.85점) -> 10타 [GR / 5] (1.15점) -> 11타 [GR / 8] (0.95점) -> 12타 [GR / 7] (-0.9점)"
3002,3,2.1,2.1000000000000005,"1타 [TE] (1점) -> 2타 [PS] (0.6점) -> 3타 [GB / 24] (0.2점) -> 4타 [RO / 118] (0.17점) -> 5타 [GA / 22] (1.1점) -> 6타 [GA / 27] (-0.08점) -> 7타 [FW / 119] (-0.19점) -> 8타 [GR / 4] (-0.7점)"
3004,5,4.75,4.750000000000001,"1타 [TE] (-0.04점) -> 2타 [GR / 14] (0.84점) -> 3타 [GR / 10] (0.95점) -> 4타 [GR / 9] (0.95점) -> 5타 [GR / 8] (0.15점) -> 6타 [GR / 1] (1.95점) -> 7타 [GR / 10] (0.65점) -> 8타 [GR / 4] (-0.7점)"
3005,4,-0.77,-0.775,"1타 [TE] (-0.65점) -> 2타 [GA / 14] (0.18점) -> 3타 [RO / 115] (0점) -> 4타 [RO / 112] (0.42점) -> 5타 [GB / 8] (-0.08점) -> 6타 [FW / 61] (0.2점) -> 7타 [FW / 107] (-0.25점) -> 8타 [GR / 3] (-0.6점)"
3006,4,2.72,2.715,"1타 [TE] (-0.4점) -> 2타 [GB / 14] (0.99점) -> 3타 [FB / 49] (0.43점) -> 4타 [GR / 18] (0.55점) -> 5타 [GR / 6] (0.75점) -> 6타 [GR / 3] (1.4점) -> 7타 [GR / 9] (-1점)"
3010,5,5.57,5.574999999999999,"1타 [TE] (-0.15점) -> 2타 [GA / 1] (1.25점) -> 3타 [GA / 16] (-1.23점) -> 4타 [FB / 15] (-0.5점) -> 5타 [FW / 140] (-0.67점) -> 6타 [FB / 99] (0.48점) -> 7타 [GB / 7] (0.7점) -> 8타 [GR / 18] (-0.2점) -> 9타 [GR / 1] (1.75점) -> 10타 [GR / 6] (0.75점) -> 11타 [GR / 3] (0.5점) -> 12타 [GR / 1] (1.9점) -> 13타 [GR / 9] (0.1점) -> 14타 [GR / 1] (1점) -> 15타 [GR / 1] (-0.1점)"
3011,5,7.44,7.435,"1타 [TE] (-1.23점) -> 2타 [RO / 36] (1.05점) -> 3타 [FB / 31] (0.96점) -> 4타 [RO / 58] (0.6점) -> 5타 [FW / 32] (0.88점) -> 6타 [FW / 38] (1.16점) -> 7타 [FW / 87] (1.15점) -> 8타 [FW / 113] (2.11점) -> 9타 [OB] (0.6점) -> 10타 [GB / 4] (0.64점) -> 11타 [FW / 20] (0.23점) -> 12타 [GR / 4] (-0.7점)"
3012,5,2.65,2.6499999999999995,"1타 [TE] (0.2점) -> 2타 [GA / 29] (-1.15점) -> 3타 [FW / 55] (1.41점) -> 4타 [PS] (0.35점) -> 5타 [GA / 20] (-0.82점) -> 6타 [RO / 62] (1.08점) -> 7타 [RO / 62] (-0.37점) -> 8타 [FB / 143] (-0.03점) -> 9타 [GA / 19] (1점) -> 10타 [GA / 19] (0.6점) -> 11타 [GB / 18] (1점) -> 12타 [GB / 2] (0.72점) -> 13타 [GR / 20] (-1.32점)"
3016,3,5.77,5.77,"1타 [TE] (0.57점) -> 2타 [FB / 23] (-0.7점) -> 3타 [GR / 1] (1.95점) -> 4타 [GR / 10] (0.9점) -> 5타 [GR / 8] (1.1점) -> 6타 [GR / 10] (0.05점) -> 7타 [GR / 1] (1.95점) -> 8타 [GR / 10] (0.85점) -> 9타 [GR / 7] (-0.9점)"
3019,3,1.77,1.77,"1타 [TE] (1.1점) -> 2타 [FW / 158] (0.75점) -> 3타 [FW / 102] (0.73점) -> 4타 [FB / 22] (0.3점) -> 5타 [GR / 11] (-1.1점)"
3020,4,0.88,0.88,"1타 [TE] (-0.2점) -> 2타 [FB / 33] (-0.45점) -> 3타 [FW / 24] (0.58점) -> 4타 [GR / 10] (0.3점) -> 5타 [GR / 2] (1.5점) -> 6타 [GR / 6] (-0.85점)"
3021,5,-1.25,-1.25,"1타 [TE] (-0.3점) -> 2타 [GR / 8] (-0.95점)"
3022,4,4.88,4.880000000000001,"1타 [TE] (-0.25점) -> 2타 [RO / 35] (0.23점) -> 3타 [GR / 11] (0.6점) -> 4타 [GR / 4] (0.65점) -> 5타 [GR / 2] (1.6점) -> 6타 [GR / 8] (1.05점) -> 7타 [GR / 9] (0.95점) -> 8타 [GR / 8] (0.9점) -> 9타 [GR / 6] (-0.85점)"
3023,4,4.15,4.15,"1타 [TE] (-0.2점) -> 2타 [FW / 94] (1.05점) -> 3타 [FW / 106] (0.76점) -> 4타 [GB / 7] (0.4점) -> 5타 [PS] (0.35점) -> 6타 [GA / 21] (1.25점) -> 7타 [GB / 8] (-0.08점) -> 8타 [FW / 145] (-0.05점) -> 9타 [FW / 133] (0.03점) -> 10타 [RO / 80] (-0.1점) -> 11타 [RO / 68] (0.68점) -> 12타 [GB / 25] (-0.08점) -> 13타 [FW / 102] (-0.25점) -> 14타 [FW / 53] (0.78점) -> 15타 [RO / 151] (-0.37점)"
3025,4,1.45,1.4499999999999997,"1타 [TE] (-0.15점) -> 2타 [FW / 103] (0.75점) -> 3타 [FW / 59] (1.43점) -> 4타 [RO / 86] (0.43점) -> 5타 [GA / 29] (0.02점) -> 6타 [FB / 79] (-0.17점) -> 7타 [GR / 6] (-0.85점)"
3026,5,6.23,6.2250000000000005,"1타 [TE] (-1.26점) -> 2타 [FW / 85] (0.98점) -> 3타 [RO / 22] (-0.32점) -> 4타 [FB / 108] (0.83점) -> 5타 [FB / 108] (0.6점) -> 6타 [GB / 12] (0.5점) -> 7타 [GR / 11] (0.8점) -> 8타 [GR / 7] (0.9점) -> 9타 [GR / 5] (0.8점) -> 10타 [GR / 3] (0.75점) -> 11타 [GR / 2] (1.6점) -> 12타 [GR / 8] (0.75점) -> 13타 [GR / 4] (-0.7점)"
3027,5,-1.25,-1.25,"1타 [TE] (0.07점) -> 2타 [GR / 20] (-1.32점)"
3028,5,-0.25,-0.25,"1타 [TE] (-0.01점) -> 2타 [GR / 15] (0.81점) -> 3타 [GR / 10] (-1.05점)"
3031,4,8.82,8.815,"1타 [TE] (-0.12점) -> 2타 [FB / 40] (1.45점) -> 3타 [FB / 133] (0.85점) -> 4타 [FB / 105] (0.85점) -> 5타 [RO / 80] (0.57점) -> 6타 [GB / 23] (0.66점) -> 7타 [FW / 48] (0.56점) -> 8타 [GA / 4] (-0.11점) -> 9타 [FW / 115] (0.21점) -> 10타 [GA / 4] (1.5점) -> 11타 [GB / 22] (0.75점) -> 12타 [GA / 23] (0.89점) -> 13타 [GR / 15] (0.36점) -> 14타 [GR / 3] (0.75점) -> 15타 [GR / 2] (-0.35점)"
3032,4,1.77,1.7699999999999998,"1타 [TE] (-0.4점) -> 2타 [GB / 1] (1.05점) -> 3타 [GB / 27] (0.87점) -> 4타 [RO / 26] (1.25점) -> 5타 [PS] (-0.2점) -> 6타 [GR / 5] (-0.8점)"
3033,3,1.43,1.425,"1타 [TE] (0.45점) -> 2타 [GA / 26] (0.2점) -> 3타 [RO / 124] (0.78점) -> 4타 [PS] (0.28점) -> 5타 [GR / 17] (0.67점) -> 6타 [GR / 8] (-0.95점)"
3034,5,1.02,1.0199999999999998,"1타 [TE] (-0.67점) -> 2타 [RO / 149] (0.27점) -> 3타 [GB / 14] (0.97점) -> 4타 [FB / 25] (-0.95점) -> 5타 [FW / 55] (0.55점) -> 6타 [GR / 12] (0.91점) -> 7타 [GR / 10] (0.75점) -> 8타 [GR / 5] (-0.8점)"
3036,5,6.88,6.879999999999999,"1타 [TE] (-0.95점) -> 2타 [FW / 143] (1.13점) -> 3타 [FB / 108] (0.3점) -> 4타 [FW / 31] (1.41점) -> 5타 [PS] (1점) -> 6타 [PS] (1.38점) -> 7타 [RO / 151] (0.9점) -> 8타 [RO / 132] (-0.37점) -> 9타 [GR / 7] (1.1점) -> 10타 [GR / 9] (0.6점) -> 11타 [GR / 3] (1.25점) -> 12타 [GR / 6] (-0.85점)"
